 2015/10/26 15:28:49.009,169.638885
 2015/10/26 15:28:49.760,169.388885
 2015/10/26 15:28:50.510,169.722229
 2015/10/26 15:28:51.260,168.916672
 2015/10/26 15:28:52.761,169.194443
 2015/10/26 15:28:53.511,168.833328
 2015/10/26 15:28:54.262,167.861115
 2015/10/26 15:28:55.762,167.916672
 2015/10/26 15:28:56.513,168.027771
 2015/10/26 15:28:57.263,167.194443
 2015/10/26 15:28:58.764,167.027771
 2015/10/26 15:28:59.514,167.25
 2015/10/26 15:29:00.264,166.638885
 2015/10/26 15:29:01.765,166.111115
 2015/10/26 15:29:02.515,166.527771
 2015/10/26 15:29:03.265,166.361115
 2015/10/26 15:29:04.016,165.527771
 2015/10/26 15:29:05.516,165.777771
 2015/10/26 15:29:06.267,165.027771
 2015/10/26 15:29:07.767,164.944443
 2015/10/26 15:29:08.518,165.194443
 2015/10/26 15:29:09.268,164.805557
 2015/10/26 15:29:10.769,164.388885
 2015/10/26 15:29:11.519,164.5
 2015/10/26 15:29:12.269,164.111115
 2015/10/26 15:29:13.770,163.694443
 2015/10/26 15:29:14.520,163.083328
 2015/10/26 15:29:15.270,163.333328
 2015/10/26 15:29:16.771,162.805557
 2015/10/26 15:29:17.521,163.416672
 2015/10/26 15:29:18.272,162.722229
 2015/10/26 15:29:19.772,162.444443
 2015/10/26 15:29:20.523,161.083328
 2015/10/26 15:29:21.273,161.25
 2015/10/26 15:29:22.774,162
 2015/10/26 15:29:23.524,161.638885
 2015/10/26 15:29:24.274,162.388885
 2015/10/26 15:29:25.775,163.388885
 2015/10/26 15:29:26.525,162.75
 2015/10/26 15:29:27.275,163.416672
 2015/10/26 15:29:28.776,164.555557
 2015/10/26 15:29:29.526,164.944443
 2015/10/26 15:29:30.277,164.25
 2015/10/26 15:29:31.027,165.055557
 2015/10/26 15:29:32.528,164.944443
 2015/10/26 15:29:33.278,165.388885
 2015/10/26 15:29:34.779,166.305557
 2015/10/26 15:29:35.529,167.361115
 2015/10/26 15:29:36.279,166
 2015/10/26 15:29:37.780,166.888885
 2015/10/26 15:29:38.530,167.555557
 2015/10/26 15:29:39.280,167.75
 2015/10/26 15:29:40.781,167.527771
 2015/10/26 15:29:41.531,168.444443
 2015/10/26 15:29:42.282,169.5
 2015/10/26 15:29:43.032,168.694443
 2015/10/26 15:29:44.533,168.972229
 2015/10/26 15:29:45.283,169.222229
 2015/10/26 15:29:46.784,169
 2015/10/26 15:29:47.534,170.25
 2015/10/26 15:29:48.284,170.333328
 2015/10/26 15:29:49.785,169.805557
 2015/10/26 15:29:50.535,170.388885
 2015/10/26 15:29:51.285,171.055557
 2015/10/26 15:29:52.786,171.388885
 2015/10/26 15:29:53.536,170.916672
 2015/10/26 15:29:54.287,170.861115
 2015/10/26 15:29:55.787,170.416672
 2015/10/26 15:29:56.538,169.694443
 2015/10/26 15:29:57.288,169.888885
 2015/10/26 15:29:58.038,169.361115
 2015/10/26 15:29:59.539,168.944443
 2015/10/26 15:30:01.790,169.027771
 2015/10/26 15:30:02.540,168.277771
 2015/10/26 15:30:03.290,168.388885
 2015/10/26 15:30:04.791,168.083328
 2015/10/26 15:30:05.541,167.638885
 2015/10/26 15:30:06.292,167.777771
 2015/10/26 15:30:07.792,167.055557
 2015/10/26 15:30:08.543,166.777771
 2015/10/26 15:30:09.293,166.805557
 2015/10/26 15:30:10.043,166.388885
 2015/10/26 15:30:11.544,166.055557
 2015/10/26 15:30:12.294,165.388885
 2015/10/26 15:30:13.795,165.805557
 2015/10/26 15:30:14.545,165.388885
 2015/10/26 15:30:15.295,164.694443
 2015/10/26 15:30:16.796,164.472229
 2015/10/26 15:30:17.546,165.138885
 2015/10/26 15:30:18.297,163.916672
 2015/10/26 15:30:19.797,163.555557
 2015/10/26 15:30:20.548,163.638885
 2015/10/26 15:30:21.298,163.055557
 2015/10/26 15:30:22.048,162.75
 2015/10/26 15:30:23.549,163.194443
 2015/10/26 15:30:24.299,162.555557
 2015/10/26 15:30:25.049,162.166672
 2015/10/26 15:30:26.550,162.416672
 2015/10/26 15:30:27.300,161.833328
 2015/10/26 15:30:28.801,161.527771
 2015/10/26 15:30:29.551,161.75
 2015/10/26 15:30:30.302,161.333328
 2015/10/26 15:30:31.802,160.611115
 2015/10/26 15:30:32.553,160.916672
 2015/10/26 15:30:33.303,160.555557
 2015/10/26 15:30:34.803,160.388885
 2015/10/26 15:30:35.554,160.027771
 2015/10/26 15:30:37.054,159.527771
 2015/10/26 15:30:39.305,159.166672
 2015/10/26 15:30:40.806,158.333328
 2015/10/26 15:30:41.556,158.111115
 2015/10/26 15:30:42.307,158.805557
 2015/10/26 15:30:43.807,158.333328
 2015/10/26 15:30:44.558,157.444443
 2015/10/26 15:30:45.308,157.138885
 2015/10/26 15:30:46.808,157.583328
 2015/10/26 15:30:47.559,156.722229
 2015/10/26 15:30:48.309,156.805557
 2015/10/26 15:30:49.059,156.888885
 2015/10/26 15:30:50.560,156.055557
 2015/10/26 15:30:51.310,155.916672
 2015/10/26 15:30:52.811,156.305557
 2015/10/26 15:30:53.561,155.555557
 2015/10/26 15:30:54.312,154.527771
 2015/10/26 15:30:55.812,155.055557
 2015/10/26 15:30:56.563,156.25
 2015/10/26 15:30:57.313,155.388885
 2015/10/26 15:30:58.813,156.527771
 2015/10/26 15:30:59.564,157.194443
 2015/10/26 15:31:00.314,157.388885
 2015/10/26 15:31:01.064,158.083328
 2015/10/26 15:31:02.565,158.222229
 2015/10/26 15:31:03.315,158.472229
 2015/10/26 15:31:04.066,158.944443
 2015/10/26 15:31:05.566,159.5
 2015/10/26 15:31:06.317,159.722229
 2015/10/26 15:31:07.817,159.194443
 2015/10/26 15:31:08.568,160.277771
 2015/10/26 15:31:09.318,160.5
 2015/10/26 15:31:10.818,160.305557
 2015/10/26 15:31:11.569,161
 2015/10/26 15:31:12.319,161.722229
 2015/10/26 15:31:13.820,161.194443
 2015/10/26 15:31:14.570,162.222229
 2015/10/26 15:31:15.320,162.333328
 2015/10/26 15:31:16.071,162.277771
 2015/10/26 15:31:17.571,162.416672
 2015/10/26 15:31:18.322,164.138885
 2015/10/26 15:31:19.822,163.166672
 2015/10/26 15:31:20.573,163.277771
 2015/10/26 15:31:21.323,164.722229
 2015/10/26 15:31:22.823,165.222229
 2015/10/26 15:31:23.574,164.388885
 2015/10/26 15:31:24.324,165.638885
 2015/10/26 15:31:25.825,165.888885
 2015/10/26 15:31:26.575,166.166672
 2015/10/26 15:31:27.325,166.416672
 2015/10/26 15:31:28.076,166.666672
 2015/10/26 15:31:29.576,166.444443
 2015/10/26 15:31:30.327,166.972229
 2015/10/26 15:31:31.077,167.527771
 2015/10/26 15:31:32.578,167.666672
 2015/10/26 15:31:33.328,167.861115
 2015/10/26 15:31:34.828,168.194443
 2015/10/26 15:31:35.579,168.361115
 2015/10/26 15:31:36.329,168.305557
 2015/10/26 15:31:37.830,168.861115
 2015/10/26 15:31:38.580,169.277771
 2015/10/26 15:31:39.330,169.138885
 2015/10/26 15:31:40.081,169.861115
 2015/10/26 15:31:41.581,169.888885
 2015/10/26 15:31:42.332,169.333328
 2015/10/26 15:31:43.082,170.166672
 2015/10/26 15:31:44.583,170.75
 2015/10/26 15:31:45.333,170.555557
 2015/10/26 15:31:46.833,170.777771
 2015/10/26 15:31:47.584,172.166672
 2015/10/26 15:31:48.334,171.25
 2015/10/26 15:31:49.835,171.555557
 2015/10/26 15:31:50.585,172.694443
 2015/10/26 15:31:51.335,173
 2015/10/26 15:31:52.836,172.611115
 2015/10/26 15:31:53.586,173.166672
 2015/10/26 15:31:54.337,173.527771
 2015/10/26 15:31:55.087,173.111115
 2015/10/26 15:31:56.588,174.194443
 2015/10/26 15:31:57.338,174.388885
 2015/10/26 15:31:58.088,174.305557
 2015/10/26 15:31:59.589,174.75
 2015/10/26 15:32:00.339,174.916672
 2015/10/26 15:32:01.840,175.222229
 2015/10/26 15:32:02.590,174.916672
 2015/10/26 15:32:03.340,175.638885
 2015/10/26 15:32:04.841,175.777771
 2015/10/26 15:32:05.591,175.361115
 2015/10/26 15:32:06.342,176.416672
 2015/10/26 15:32:07.092,176.777771
 2015/10/26 15:32:08.593,175.916672
 2015/10/26 15:32:09.343,176.833328
 2015/10/26 15:32:10.093,177
 2015/10/26 15:32:11.594,176.666672
